,wavelength,flux
22968,12928.453,1.6698349018845226e-19
22969,12929.746,1.71359133262941e-19
22970,12931.039,1.6630564681120266e-19
22971,12932.332,1.721986470427549e-19
22972,12933.626,1.684065491611368e-19
22973,12934.919,1.685936910931878e-19
22974,12936.213,1.7001741233609261e-19
22975,12937.507,1.6847846716766354e-19
22976,12938.801,1.7045404572053834e-19
22977,12940.095,1.7100622459761682e-19
22978,12941.39,1.7115232000686807e-19
22979,12942.684,1.6873715383184348e-19
22980,12943.978,1.6536081194732373e-19
22981,12945.272,1.7100236612313538e-19
22982,12946.567,1.6925971698863943e-19
22983,12947.862,1.6973053271179828e-19
22984,12949.157,1.6919388818864458e-19
22985,12950.452,1.6953348120351475e-19
22986,12951.748,1.661660564107326e-19
22987,12953.043,1.6856225059304458e-19
22988,12954.339,1.7165623457633066e-19
22989,12955.634,1.7156113278876612e-19
22990,12956.93,1.7047542306934024e-19
22991,12958.226,1.6949260724568558e-19
22992,12959.521,1.6818861154219003e-19
22993,12960.818,1.7026857850284321e-19
22994,12962.114,1.7181734384686294e-19
22995,12963.411,1.6891098547302238e-19
22996,12964.707,1.6782440508481394e-19
22997,12966.004,1.6887711506668936e-19
22998,12967.301,1.6616849649950022e-19
22999,12968.598,1.6481134329653949e-19
23000,12969.895,1.69438872512303e-19
23001,12971.192,1.6821273098986655e-19
23002,12972.489,1.6769494048122053e-19
23003,12973.787,1.6369701337252532e-19
23004,12975.085,1.6830675906549846e-19
23005,12976.382,1.677097793170585e-19
23006,12977.68,1.6792621407370102e-19
23007,12978.979,1.681330315636684e-19
23008,12980.276,1.7096623245959614e-19
23009,12981.574,1.6750616913263272e-19
23010,12982.873,1.6534077478867623e-19
23011,12984.171,1.6853362783391815e-19
23012,12985.47,1.6781862715497424e-19
23013,12986.769,1.6798406581579568e-19
23014,12988.067,1.675934334859342e-19
23015,12989.366,1.622222987177393e-19
23016,12990.666,1.684401600692127e-19
23017,12991.965,1.6771183092374215e-19
23018,12993.265,1.6718779415802546e-19
23019,12994.564,1.669104291227528e-19
23020,12995.863,1.6764476659130772e-19
23021,12997.163,1.6918695536416333e-19
23022,12998.464,1.6888205685524728e-19
23023,12999.764,1.684116678938831e-19
23024,13001.063,1.6693594983172357e-19
23025,13002.364,1.6829092783647314e-19
23026,13003.664,1.693164864963794e-19
23027,13004.965,1.6910623250499465e-19
23028,13006.266,1.679024145589041e-19
23029,13007.566,1.6837944482883095e-19
23030,13008.867,1.6878957502286932e-19
23031,13010.169,1.6746535212151467e-19
23032,13011.47,1.6551591493309174e-19
23033,13012.771,1.6686044373127506e-19
23034,13014.072,1.6440119061122785e-19
23035,13015.374,1.6949957920431024e-19
23036,13016.676,1.6482411767491343e-19
23037,13017.978,1.6853131152545989e-19
23038,13019.28,1.7128582215823596e-19
23039,13020.582,1.7056612327387845e-19
23040,13021.885,1.7032187419734716e-19
23041,13023.187,1.6863173990828113e-19
23042,13024.489,1.6914198049582869e-19
23043,13025.792,1.686284268901071e-19
23044,13027.095,1.685547330734417e-19
23045,13028.397,1.7172764253165618e-19
23046,13029.701,1.6827141215277558e-19
23047,13031.004,1.7078670733956616e-19
23048,13032.308,1.697501796298357e-19
23049,13033.61,1.68230393632973e-19
23050,13034.914,1.6923932280594903e-19
23051,13036.218,1.6573954056251755e-19
23052,13037.521,1.6857525490075336e-19
23053,13038.826,1.6626849674667482e-19
23054,13040.13,1.68597570658694e-19
23055,13041.435,1.674285279369037e-19
23056,13042.738,1.679095171422106e-19
23057,13044.043,1.713294467626218e-19
23058,13045.348,1.67848730176236e-19
23059,13046.652,1.7064915159212274e-19
23060,13047.957,1.6879348070575515e-19
23061,13049.263,1.6894358450194623e-19
23062,13050.567,1.6980263911361176e-19
23063,13051.873,1.6892365116915395e-19
23064,13053.178,1.6680853656165434e-19
23065,13054.483,1.6874623284716527e-19
23066,13055.789,1.6756085429635908e-19
23067,13057.095,1.694346610396747e-19
23068,13058.401,1.7201821913826352e-19
23069,13059.707,1.6916893301626908e-19
23070,13061.014,1.6658694918306673e-19
23071,13062.319,1.6911130977657994e-19
23072,13063.626,1.6740377031307913e-19
23073,13064.933,1.6811799569069335e-19
23074,13066.239,1.64854888885873e-19
23075,13067.546,1.6713992321196501e-19
23076,13068.854,1.6672021824014498e-19
23077,13070.16,1.6500400907251486e-19
23078,13071.468,1.6863938037772038e-19
23079,13072.774,1.672205284679157e-19
23080,13074.082,1.700660299985605e-19
23081,13075.39,1.6605472717979646e-19
23082,13076.697,1.6873009789134941e-19
23083,13078.006,1.646308933827943e-19
23084,13079.313,1.687250989657077e-19
23085,13080.622,1.6451269476631007e-19
23086,13081.93,1.7092407844353768e-19
23087,13083.238,1.64676776756085e-19
23088,13084.547,1.647786315527292e-19
23089,13085.855,1.648457684476848e-19
23090,13087.164,1.66839662560791e-19
23091,13088.474,1.6452030024248998e-19
23092,13089.782,1.6542237374709006e-19
23093,13091.092,1.671745981148788e-19
23094,13092.401,1.6485729068262044e-19
23095,13093.71,1.6525187359381417e-19
23096,13095.0205,1.6597152640315978e-19
23097,13096.33,1.6719685043985641e-19
23098,13097.64,1.6573888443537903e-19
23099,13098.949,1.6588051416331672e-19
23100,13100.26,1.659554171075356e-19
23101,13101.57,1.652982234365395e-19
23102,13102.88,1.6541937968259824e-19
23103,13104.19,1.6326779873533412e-19
23104,13105.501,1.6594522415573452e-19
23105,13106.8125,1.6329900637299127e-19
23106,13108.123,1.6259998355884365e-19
23107,13109.435,1.6569131864496842e-19
23108,13110.745,1.6359696108301635e-19
23109,13112.057,1.6430359852633974e-19
23110,13113.368,1.6512194624463298e-19
23111,13114.68,1.6877619066902428e-19
23112,13115.991,1.645959438674392e-19
23113,13117.303,1.6506786172116264e-19
23114,13118.615,1.6560355696195766e-19
23115,13119.927,1.6500614383375558e-19
23116,13121.239,1.6233210144720087e-19
23117,13122.552,1.6485179478886723e-19
23118,13123.864,1.6506851580689973e-19
23119,13125.177,1.630555713486088e-19
23120,13126.489,1.6195073079302803e-19
23121,13127.803,1.6446150224683442e-19
23122,13129.115,1.6682043236579622e-19
23123,13130.429,1.657664431153189e-19
23124,13131.742,1.6512501375686224e-19
23125,13133.055,1.6515029032912436e-19
23126,13134.368,1.64212344605368e-19
23127,13135.683,1.6338492336163166e-19
23128,13136.996,1.678896936325147e-19
23129,13138.31,1.6510686537783153e-19
23130,13139.624,1.6229522961889567e-19
23131,13140.938,1.653780251325866e-19
23132,13142.253,1.6431099039872085e-19
23133,13143.567,1.63581472251311e-19
23134,13144.882,1.647921508500316e-19
23135,13146.196,1.636096435826525e-19
23136,13147.511,1.6167823344085766e-19
23137,13148.826,1.6463376282038703e-19
23138,13150.142,1.6381266760396562e-19
23139,13151.456,1.630124325276372e-19
23140,13152.771,1.6421073838944477e-19
23141,13154.087,1.6154534918547033e-19
23142,13155.403,1.6416179269367944e-19
23143,13156.719,1.6619153245534764e-19
23144,13158.034,1.5927469316542653e-19
23145,13159.351,1.6419146201841054e-19
23146,13160.667,1.64026716719248e-19
23147,13161.983,1.6444765354780004e-19
23148,13163.3,1.6389728575748482e-19
23149,13164.616,1.6367377575274137e-19
23150,13165.933,1.61013494360036e-19
23151,13167.249,1.6216938701193016e-19
23152,13168.566,1.6240901030006804e-19
23153,13169.884,1.6494656044399684e-19
23154,13171.201,1.6505259509526515e-19
23155,13172.518,1.627170066396385e-19
23156,13173.836,1.633086068558192e-19
23157,13175.153,1.6195089279763869e-19
23158,13176.471,1.5929236339067293e-19
23159,13177.789,1.6141132551353165e-19
23160,13179.106,1.587733903107018e-19
23161,13180.425,1.6199190543300996e-19
23162,13181.743,1.6339748971329277e-19
23163,13183.062,1.5888634993071472e-19
23164,13184.38,1.5953772936213737e-19
23165,13185.698,1.6131408231917703e-19
23166,13187.018,1.6538862910512319e-19
23167,13188.336,1.6372655383894727e-19
23168,13189.655,1.6410580475458823e-19
23169,13190.975,1.6197354719065418e-19
23170,13192.294,1.6258826235665074e-19
23171,13193.613,1.6007726540625417e-19
23172,13194.933,1.6243044915412745e-19
23173,13196.253,1.6653425110663564e-19
23174,13197.572,1.624863028287543e-19
23175,13198.893,1.6265848394257608e-19
23176,13200.213,1.615207000730691e-19
23177,13201.533,1.6369038807062858e-19
23178,13202.854,1.6379966769454556e-19
23179,13204.174,1.6122810236180496e-19
23180,13205.494,1.6219568546625082e-19
23181,13206.815,1.6074945955719947e-19
23182,13208.136,1.620688647939919e-19
23183,13209.457,1.627417955852329e-19
23184,13210.778,1.635903463108198e-19
23185,13212.1,1.6271553585140773e-19
23186,13213.421,1.625696771625819e-19
23187,13214.742,1.629785229540059e-19
23188,13216.064,1.6200366182544812e-19
23189,13217.386,1.6368692922584916e-19
23190,13218.708,1.625223149942044e-19
23191,13220.03,1.5979044716273395e-19
23192,13221.353,1.6100099010143843e-19
23193,13222.675,1.6408993100653764e-19
23194,13223.997,1.627781093483579e-19
23195,13225.319,1.625267410983868e-19
23196,13226.643,1.6149905148233663e-19
23197,13227.966,1.6453842723897845e-19
23198,13229.288,1.6301168196073711e-19
23199,13230.611,1.637883038008118e-19
23200,13231.935,1.645959865044045e-19
23201,13233.258,1.5984807706682224e-19
23202,13234.582,1.6030504484997633e-19
23203,13235.905,1.6104681261191624e-19
23204,13237.2295,1.6519048654630365e-19
23205,13238.553,1.6259435790240126e-19
23206,13239.877,1.5990439557492392e-19
23207,13241.201,1.5842038592968188e-19
23208,13242.525,1.621757181125254e-19
23209,13243.851,1.621226129599825e-19
23210,13245.175,1.6287362626229966e-19
23211,13246.5,1.617269853897514e-19
23212,13247.824,1.5830022190838882e-19
23213,13249.149,1.6037180508315328e-19
23214,13250.475,1.5990759046350805e-19
23215,13251.8,1.5548527992338844e-19
23216,13253.125,1.5944091466330708e-19
23217,13254.451,1.5931232494976896e-19
23218,13255.776,1.6070618298247317e-19
23219,13257.103,1.5901441554022268e-19
23220,13258.429,1.601394504895842e-19
23221,13259.754,1.5886164497285792e-19
23222,13261.08,1.605906033668879e-19
23223,13262.407,1.6080686923818456e-19
23224,13263.733,1.5852576397936333e-19
23225,13265.06,1.5943068236906e-19
23226,13266.387,1.6053575959976192e-19
23227,13267.714,1.5802797024198157e-19
23228,13269.04,1.5832915102706055e-19
23229,13270.367,1.5903707794462442e-19
23230,13271.695,1.5865548089185166e-19
23231,13273.022,1.603327489470482e-19
23232,13274.35,1.5885190301172164e-19
23233,13275.678,1.5994053595566945e-19
23234,13277.005,1.6016386033188652e-19
23235,13278.333,1.582944348809185e-19
23236,13279.661,1.6104087854715428e-19
23237,13280.989,1.617376649163756e-19
23238,13282.317,1.5911488404301114e-19
23239,13283.646,1.5793233437165288e-19
23240,13284.975,1.5904580193085012e-19
23241,13286.304,1.6060866493205044e-19
23242,13287.632,1.57083994862836e-19
23243,13288.961,1.6030005090741888e-19
23244,13290.29,1.613666449008034e-19
23245,13291.62,1.6039391566143405e-19
23246,13292.949,1.585017221622685e-19
23247,13294.278,1.6125806724579187e-19
23248,13295.608,1.5757245656973857e-19
23249,13296.9375,1.566037219659693e-19
23250,13298.268,1.5839148865777297e-19
23251,13299.598,1.5746851771690068e-19
23252,13300.928,1.595463143913247e-19
23253,13302.259,1.5663668651336472e-19
23254,13303.589,1.6057016713948997e-19
23255,13304.92,1.5733966023937622e-19
23256,13306.25,1.6070266763695104e-19
23257,13307.581,1.5540340376113436e-19
23258,13308.912,1.603209356871524e-19
23259,13310.243,1.5719425642107247e-19
23260,13311.574,1.5612016201992216e-19
23261,13312.905,1.5919152254782114e-19
23262,13314.237,1.5534130221288834e-19
23263,13315.569,1.5550814231740912e-19
23264,13316.9,1.5931029050773965e-19
23265,13318.232,1.5945912040479013e-19
23266,13319.564,1.57894163671239e-19
23267,13320.896,1.55752841664289e-19
23268,13322.2295,1.5859975129710363e-19
23269,13323.562,1.5918089144917457e-19
23270,13324.895,1.604836003607326e-19
23271,13326.227,1.576962254912004e-19
23272,13327.56,1.5695831905227295e-19
23273,13328.893,1.5997896971154561e-19
23274,13330.226,1.5982032560510099e-19
23275,13331.559,1.5839575463768788e-19
23276,13332.893,1.5836604799061492e-19
23277,13334.226,1.591330865821959e-19
23278,13335.56,1.5783766247452744e-19
23279,13336.894,1.5719252904279615e-19
23280,13338.228,1.5987218335809149e-19
23281,13339.562,1.6319947685664904e-19
23282,13340.8955,1.5712404832259407e-19
23283,13342.2295,1.5848461317073816e-19
23284,13343.564,1.5601977093045302e-19
23285,13344.898,1.553854299017584e-19
23286,13346.233,1.5948721107096424e-19
23287,13347.568,1.570730126807446e-19
23288,13348.903,1.5776389529858334e-19
23289,13350.238,1.581801372806603e-19
23290,13351.573,1.5579837992742587e-19
23291,13352.909,1.571027630982138e-19
23292,13354.244,1.5924317086224495e-19
23293,13355.58,1.5879579707210962e-19
23294,13356.916,1.5443931664329057e-19
23295,13358.252,1.559836453488156e-19
23296,13359.588,1.5671360496180638e-19
23297,13360.924,1.585803581570494e-19
23298,13362.261,1.621805588132093e-19
23299,13363.597,1.5755156943168022e-19
23300,13364.934,1.5940690218354798e-19
23301,13366.2705,1.546170566850777e-19
23302,13367.607,1.5657608728451597e-19
23303,13368.944,1.5663404048522998e-19
23304,13370.281,1.583601582882436e-19
23305,13371.618,1.5559064767666366e-19
23306,13372.956,1.549258376764831e-19
23307,13374.293,1.5628267906436554e-19
23308,13375.631,1.535465695496361e-19
23309,13376.969,1.5748428753142817e-19
23310,13378.307,1.5581517692354318e-19
23311,13379.645,1.582165234769337e-19
23312,13380.982,1.552090393339242e-19
23313,13382.321,1.5179441405168692e-19
23314,13383.659,1.5587032346612613e-19
23315,13384.998,1.5735150449585236e-19
23316,13386.337,1.5711445839674973e-19
23317,13387.676,1.5559690671250544e-19
23318,13389.015,1.5920465076827707e-19
23319,13390.354,1.5675682518428868e-19
23320,13391.693,1.5428596240002416e-19
23321,13393.032,1.5667523359097567e-19
23322,13394.372,1.5680810994425313e-19
23323,13395.712,1.5728461983711623e-19
23324,13397.052,1.5690775394391653e-19
23325,13398.392,1.5881115953232087e-19
23326,13399.731,1.5532863751925978e-19
23327,13401.071,1.5570435311755653e-19
23328,13402.412,1.5560797829477375e-19
23329,13403.753,1.5730426049890847e-19
23330,13405.093,1.5417725351409135e-19
23331,13406.434,1.5753763488722913e-19
23332,13407.774,1.587874158045375e-19
23333,13409.116,1.5754181763966098e-19
23334,13410.457,1.5824299620491058e-19
23335,13411.798,1.5960589127798596e-19
23336,13413.14,1.5970391790635532e-19
23337,13414.481,1.5884135118624587e-19
23338,13415.822,1.580048488131793e-19
23339,13417.165,1.5866929318891577e-19
23340,13418.507,1.5719154172497383e-19
23341,13419.849,1.5919473003422333e-19
23342,13421.19,1.559417585939298e-19
23343,13422.533,1.58533865560267e-19
23344,13423.876,1.5761417455371185e-19
23345,13425.218,1.5865618551947534e-19
23346,13426.561,1.6078600672406387e-19
23347,13427.904,1.5862595505679188e-19
23348,13429.247,1.5835932574481729e-19
23349,13430.59,1.600073890077407e-19
23350,13431.934,1.590802598574446e-19
23351,13433.276,1.5927111783430573e-19
23352,13434.62,1.576782165474806e-19
23353,13435.964,1.5733456262864398e-19
23354,13437.308,1.5557777455557595e-19
23355,13438.651,1.583799769603556e-19
23356,13439.996,1.5920777623803776e-19
23357,13441.34,1.6026180156620784e-19
23358,13442.685,1.594394780432625e-19
23359,13444.029,1.5847020270018942e-19
23360,13445.373,1.5975858231812118e-19
23361,13446.718,1.5653688556420564e-19
23362,13448.063,1.596490864931174e-19
23363,13449.408,1.6172090673792366e-19
23364,13450.753,1.5816273012771573e-19
23365,13452.099,1.5827811501850654e-19
23366,13453.444,1.5839145166607975e-19
23367,13454.79,1.570176040102387e-19
23368,13456.136,1.5911609440859974e-19
23369,13457.481,1.5652450224914533e-19
23370,13458.827,1.5910014613977672e-19
23371,13460.173,1.5822586423215371e-19
23372,13461.52,1.593652501513915e-19
23373,13462.866,1.5615012843445988e-19
23374,13464.212,1.5722811586851795e-19
23375,13465.559,1.569723964207037e-19
23376,13466.906,1.580954267200186e-19
23377,13468.253,1.5872929705103786e-19
23378,13469.6,1.5741096104241386e-19
23379,13470.947,1.5903022713528926e-19
23380,13472.294,1.5810441889805552e-19
23381,13473.642,1.571504764174335e-19
23382,13474.989,1.577822362509915e-19
23383,13476.337,1.5770865420497071e-19
23384,13477.685,1.5537361287689195e-19
23385,13479.033,1.5707752505026868e-19
23386,13480.381,1.5806713504036207e-19
23387,13481.7295,1.59506285684882e-19
23388,13483.078,1.5819255482972214e-19
23389,13484.426,1.5773088326903711e-19
23390,13485.774,1.5893949265383752e-19
23391,13487.124,1.557235988729676e-19
23392,13488.473,1.5556492523331605e-19
23393,13489.821,1.58166918132852e-19
23394,13491.171,1.5525257746046726e-19
23395,13492.5205,1.5761500228566357e-19
23396,13493.87,1.5819376233522478e-19
23397,13495.22,1.603044633252748e-19
23398,13496.569,1.5726101828695622e-19
23399,13497.919,1.5672016419139687e-19
23400,13499.269,1.5808863106649046e-19
23401,13500.619,1.5779045004527174e-19
23402,13501.97,1.5931728285827852e-19
23403,13503.319,1.5818332748296844e-19
23404,13504.67,1.576627512821203e-19
23405,13506.021,1.5881171945143498e-19
23406,13507.372,1.561129926441655e-19
23407,13508.723,1.5714252266368467e-19
23408,13510.074,1.6024267821712242e-19
23409,13511.425,1.5859914983039632e-19
23410,13512.776,1.5749665252792063e-19
23411,13514.128,1.5603429556030674e-19
23412,13515.4795,1.5937840714579652e-19
23413,13516.831,1.6008117486192505e-19
23414,13518.184,1.5897548998410438e-19
23415,13519.535,1.5953225641350775e-19
23416,13520.888,1.601273534848478e-19
23417,13522.24,1.572102767424664e-19
23418,13523.593,1.5599976582750137e-19
23419,13524.945,1.5619651105952247e-19
23420,13526.298,1.6108718017273674e-19
23421,13527.65,1.5950795597947332e-19
23422,13529.004,1.555426909187608e-19
23423,13530.356,1.573789104260086e-19
23424,13531.71,1.5696388362042805e-19
23425,13533.063,1.553796620034956e-19
23426,13534.417,1.5791117674676544e-19
23427,13535.7705,1.5608236471467014e-19
23428,13537.124,1.593761136763377e-19
23429,13538.479,1.5915243893199004e-19
23430,13539.832,1.577738702353123e-19
23431,13541.187,1.565677122235338e-19
23432,13542.541,1.5846867603389595e-19
23433,13543.8955,1.5896306386860497e-19
23434,13545.25,1.5486102559916337e-19
23435,13546.6045,1.5377583173706414e-19
23436,13547.96,1.5461626190606027e-19
23437,13549.314,1.5581893052084564e-19
23438,13550.67,1.55253027297122e-19
23439,13552.025,1.5952871177488435e-19
23440,13553.381,1.545289304767721e-19
23441,13554.736,1.5604809136062522e-19
23442,13556.092,1.5492279424062374e-19
23443,13557.447,1.530345810683507e-19
23444,13558.804,1.5222463668932952e-19
23445,13560.159,1.5558303718904156e-19
23446,13561.516,1.5359956595172865e-19
23447,13562.872,1.5483253490286929e-19
23448,13564.229,1.5372825228636634e-19
23449,13565.585,1.5295091893252603e-19
23450,13566.942,1.56585921328182e-19
23451,13568.299,1.539996984516053e-19
23452,13569.656,1.5395626995904672e-19
23453,13571.014,1.5415117558904255e-19
23454,13572.371,1.5269101692359047e-19
23455,13573.729,1.5285240911880395e-19
23456,13575.086,1.5442730457405644e-19
23457,13576.443,1.5411114201397525e-19
23458,13577.802,1.5274808215249398e-19
23459,13579.159,1.500766341364252e-19
23460,13580.518,1.5326981881084448e-19
23461,13581.876,1.5210012393803448e-19
23462,13583.234,1.5210289137667166e-19
23463,13584.593,1.5359307828649807e-19
23464,13585.951,1.5418600710927853e-19
23465,13587.311,1.55733914792658e-19
23466,13588.669,1.528138773279674e-19
23467,13590.028,1.5269565025735219e-19
23468,13591.388,1.528966631681784e-19
23469,13592.747,1.5405894986124764e-19
23470,13594.106,1.4846829024869536e-19
23471,13595.466,1.5517450892379476e-19
23472,13596.826,1.5021283327572657e-19
23473,13598.186,1.5287551474833798e-19
23474,13599.546,1.5357672667139875e-19
23475,13600.906,1.5378581576455708e-19
23476,13602.267,1.4906058544633775e-19
23477,13603.627,1.538690831983648e-19
23478,13604.987,1.5177556936479608e-19
23479,13606.348,1.5229437480942285e-19
23480,13607.709,1.5392500345605373e-19
23481,13609.07,1.5035601954464948e-19
23482,13610.431,1.5170382474620069e-19
23483,13611.792,1.519033462758521e-19
23484,13613.153,1.5303937141379532e-19
23485,13614.516,1.5069670636261736e-19
23486,13615.877,1.5238941581757866e-19
23487,13617.238,1.5204200705378893e-19
23488,13618.601,1.522057646945321e-19
23489,13619.963,1.5028912799849171e-19
23490,13621.325,1.531237612654306e-19
23491,13622.6875,1.5115638596940277e-19
23492,13624.05,1.518064336489772e-19
23493,13625.412,1.5196697714428366e-19
23494,13626.775,1.5420792033224285e-19
23495,13628.138,1.4907421316193368e-19
23496,13629.501,1.5193133223955486e-19
23497,13630.864,1.5165045685983687e-19
23498,13632.228,1.531214303938596e-19
23499,13633.591,1.5163962628380142e-19
23500,13634.955,1.5054202218254245e-19
23501,13636.318,1.5228712019544268e-19
23502,13637.683,1.5225368557081375e-19
23503,13639.046,1.5188213660124727e-19
23504,13640.41,1.5381595540398527e-19
23505,13641.774,1.5208552970736298e-19
23506,13643.139,1.5292488822978177e-19
23507,13644.504,1.503096533471322e-19
23508,13645.868,1.5420551815840544e-19
23509,13647.233,1.5334374447966095e-19
23510,13648.598,1.4920804288697938e-19
23511,13649.963,1.5214045953863053e-19
23512,13651.328,1.5376619939323591e-19
23513,13652.693,1.5221057150970363e-19
23514,13654.06,1.5166937558315777e-19
23515,13655.425,1.531210622339912e-19
23516,13656.791,1.5097230253557056e-19
23517,13658.156,1.5086384483281923e-19
23518,13659.522,1.5367317679587487e-19
23519,13660.889,1.5138983850703893e-19
23520,13662.255,1.4863976761052302e-19
23521,13663.621,1.5073042100571888e-19
23522,13664.988,1.5211770519035653e-19
23523,13666.3545,1.5210926873433835e-19
23524,13667.722,1.5181300362005746e-19
23525,13669.089,1.5044751238595578e-19
23526,13670.456,1.5387387259742134e-19
23527,13671.823,1.5082808618624675e-19
23528,13673.19,1.5039813224615528e-19
23529,13674.558,1.5452800210167806e-19
23530,13675.926,1.5314761283035941e-19
23531,13677.294,1.5340311096479557e-19
23532,13678.661,1.5412209898518528e-19
23533,13680.029,1.5186826818244642e-19
23534,13681.397,1.525092054732877e-19
23535,13682.767,1.5295360070318165e-19
23536,13684.135,1.5359819598088106e-19
23537,13685.503,1.5152431249945096e-19
23538,13686.872,1.5334454526232473e-19
23539,13688.241,1.510035380957073e-19
23540,13689.61,1.5405956989034179e-19
23541,13690.9795,1.5328968220120138e-19
23542,13692.349,1.5374003524372981e-19
23543,13693.718,1.5308570709660495e-19
23544,13695.088,1.5583757280751093e-19
23545,13696.457,1.5645326201989602e-19
23546,13697.827,1.5439605693340976e-19
23547,13699.197,1.5100588999227146e-19
23548,13700.567,1.5441949516926803e-19
23549,13701.9375,1.5389778602815085e-19
23550,13703.308,1.5397575858183052e-19
23551,13704.679,1.4913915141490253e-19
23552,13706.05,1.5291959912543927e-19
23553,13707.42,1.5249872238702053e-19
23554,13708.791,1.5249943592067766e-19
23555,13710.162,1.5291329659665984e-19
23556,13711.533,1.4948925085960378e-19
23557,13712.905,1.5206119659857218e-19
23558,13714.276,1.5222721855687795e-19
23559,13715.648,1.507577514977483e-19
23560,13717.02,1.5318064641050559e-19
23561,13718.392,1.503010836881105e-19
23562,13719.764,1.5221346375668746e-19
23563,13721.136,1.5105711440148079e-19
23564,13722.509,1.5506493011426108e-19
23565,13723.881,1.5277807078361694e-19
23566,13725.254,1.499206985871264e-19
23567,13726.626,1.5202560316987424e-19
23568,13727.999,1.5218052885631877e-19
23569,13729.372,1.5717675695199928e-19
23570,13730.745,1.5352734902706736e-19
23571,13732.118,1.5263151024991363e-19
23572,13733.492,1.508165303541857e-19
23573,13734.865,1.511163732955105e-19
23574,13736.239,1.5338083306181228e-19
23575,13737.613,1.5078042237969955e-19
23576,13738.987,1.5468302975481845e-19
23577,13740.361,1.5437805236716056e-19
23578,13741.735,1.5345941782915348e-19
23579,13743.11,1.5063749299965033e-19
23580,13744.484,1.5327847048715992e-19
23581,13745.859,1.5385515260247096e-19
23582,13747.234,1.528090855023169e-19
23583,13748.609,1.5538411065067048e-19
23584,13749.984,1.5155596575537032e-19
23585,13751.359,1.520621684840628e-19
23586,13752.734,1.5273317451496986e-19
23587,13754.11,1.50789244718097e-19
23588,13755.485,1.526562795110321e-19
23589,13756.861,1.5436058165696026e-19
23590,13758.237,1.5418684618353082e-19
23591,13759.613,1.5022359502645857e-19
23592,13760.989,1.5377711283060304e-19
23593,13762.366,1.544139924345168e-19
23594,13763.742,1.550202459666895e-19
23595,13765.119,1.52367419292425e-19
23596,13766.496,1.5259726809958118e-19
23597,13767.873,1.5135454588144212e-19
23598,13769.25,1.533127141835777e-19
23599,13770.627,1.5399351192832047e-19
23600,13772.004,1.5479634394526399e-19
23601,13773.382,1.5179239757848693e-19
23602,13774.759,1.5419755171238245e-19
23603,13776.137,1.5072155717712634e-19
23604,13777.515,1.5153647376398432e-19
23605,13778.893,1.5275095949307507e-19
23606,13780.2705,1.5322309843657603e-19
23607,13781.649,1.5195723963248276e-19
23608,13783.027,1.5259612929985402e-19
23609,13784.406,1.5094183681970481e-19
23610,13785.785,1.5164323908558003e-19
23611,13787.163,1.5036389225306987e-19
23612,13788.542,1.5360377488767428e-19
23613,13789.922,1.5269431173448664e-19
23614,13791.301,1.517900399605565e-19
23615,13792.68,1.5304412415369436e-19
23616,13794.06,1.5285333057106718e-19
23617,13795.439,1.5378408643412793e-19
23618,13796.819,1.5175378441098283e-19
23619,13798.199,1.538634067195153e-19
23620,13799.579,1.5472139131930943e-19
23621,13800.959,1.5445604563334392e-19
23622,13802.34,1.541808944648797e-19
23623,13803.72,1.5287132997077467e-19
23624,13805.101,1.51335897025905e-19
23625,13806.481,1.5281797104378457e-19
23626,13807.862,1.5293309390127503e-19
23627,13809.243,1.5365766258477324e-19
23628,13810.624,1.535865463508989e-19
23629,13812.006,1.5452501487059097e-19
23630,13813.387,1.5565210094732392e-19
23631,13814.769,1.518052526140037e-19
23632,13816.15,1.5196132134372521e-19
23633,13817.532,1.5305404260878762e-19
23634,13818.914,1.5414082541734182e-19
23635,13820.296,1.5238424892113811e-19
23636,13821.679,1.5103620312677333e-19
23637,13823.061,1.5446696792845478e-19
23638,13824.443,1.5154998442181573e-19
23639,13825.826,1.51243972952062e-19
23640,13827.209,1.5344726187854084e-19
23641,13828.592,1.523477255888906e-19
23642,13829.975,1.5372097265642574e-19
23643,13831.358,1.5052284874038145e-19
23644,13832.741,1.5296846578229423e-19
23645,13834.125,1.5197741295670628e-19
23646,13835.509,1.5018669998040533e-19
23647,13836.893,1.525692317498187e-19
23648,13838.276,1.5177744406042006e-19
23649,13839.66,1.5043762920021696e-19
23650,13841.045,1.5216571027316372e-19
23651,13842.429,1.5220620643685227e-19
23652,13843.813,1.499102202835393e-19
23653,13845.198,1.5170328919907426e-19
23654,13846.583,1.5202983013502442e-19
23655,13847.968,1.5073166771287149e-19
23656,13849.353,1.5273952016168787e-19
23657,13850.738,1.5180411502002535e-19
23658,13852.123,1.504731502441078e-19
23659,13853.509,1.5402088291526614e-19
23660,13854.895,1.5033450198251007e-19
23661,13856.28,1.5156263893222736e-19
23662,13857.666,1.4944223882721878e-19
23663,13859.052,1.518510528817488e-19
23664,13860.4375,1.517888993706165e-19
23665,13861.824,1.5115969546434427e-19
23666,13863.211,1.5230236319838244e-19
23667,13864.598,1.5109167810726145e-19
23668,13865.983,1.5145568739497937e-19
23669,13867.371,1.5044594511004902e-19
23670,13868.758,1.5039459556379234e-19
23671,13870.145,1.5117660357703046e-19
23672,13871.532,1.4880695483043139e-19
23673,13872.919,1.5189615514040388e-19
23674,13874.307,1.5118990440276264e-19
